fsm_execution_ts_sec,current_state,path_ts_sec,map_obj_ts_sec,sig-Phi_0,sig-Phi_1,sig-Intent_R,sig-Intent_F,sig-Intent_L,sig-DWB_0,sig-DWB_1,sig-RWB_0,sig-RWB_1,data-RWB_1-reached_waiting_box,data-RWB_1-hit_point_x_ego_frame,data-RWB_1-hit_point_y_ego_frame,data-RWB_1-distance,sig-CEWB_0,sig-CEWB_1,sig-ENLI_1,data-ENLI_1-stop_line_under_the_ego,data-ENLI_1-distance_from_ego_to_nearest_SL,data-ENLI_1-distance_from_rear_to_nearest_SL,data-ENLI_1-hit_point_x_ego_frame,data-ENLI_1-hit_point_y_ego_frame,sig-HALF_EXLI_1,data-HALF_EXLI_1-crosswalk_under_the_ego,data-HALF_EXLI_1-zebra_hit,data-HALF_EXLI_1-empty_crosswalk_hit,data-HALF_EXLI_1-second_stage,data-HALF_EXLI_1-required_num_sequential_hits,data-HALF_EXLI_1-registered_num_sequential_hits,sig-FULL_EXLI_1,data-FULL_EXLI_1-crosswalk_under_the_ego,data-FULL_EXLI_1-zebra_hit,data-FULL_EXLI_1-empty_crosswalk_hit,data-FULL_EXLI_1-second_stage,data-FULL_EXLI_1-required_num_sequential_hits,data-FULL_EXLI_1-registered_num_sequential_hits,data-FULL_EXLI_1-crosswalk_under_the_ego,data-FULL_EXLI_1-zebra_hit,data-FULL_EXLI_1-empty_crosswalk_hit,data-FULL_EXLI_1-second_stage,data-FULL_EXLI_1-required_num_sequential_hits,data-FULL_EXLI_1-registered_num_sequential_hits,sig-RIF_0,sig-RIF_1
1729486531.963660,IntersectionForward,1729486531.793574,1729486531.865845,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486531.997062,IntersectionForward,1729486531.860482,1729486531.928926,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.030298,IntersectionForward,1729486531.860482,1729486531.928926,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.063869,IntersectionForward,1729486531.922177,1729486531.995422,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.097378,IntersectionForward,1729486531.922177,1729486531.995422,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.130680,IntersectionForward,1729486531.988944,1729486532.064861,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.164078,IntersectionForward,1729486531.988944,1729486532.125716,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.197517,IntersectionForward,1729486532.059848,1729486532.125716,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.230891,IntersectionForward,1729486532.059848,1729486532.125716,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.264300,IntersectionForward,1729486532.119935,1729486532.194828,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.297701,IntersectionForward,1729486532.119935,1729486532.261587,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.331126,IntersectionForward,1729486532.189510,1729486532.261587,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.364632,IntersectionForward,1729486532.189510,1729486532.261587,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.397859,IntersectionForward,1729486532.256719,1729486532.328170,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.431240,IntersectionForward,1729486532.256719,1729486532.328170,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.464683,IntersectionForward,1729486532.321988,1729486532.393316,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.498067,IntersectionForward,1729486532.321988,1729486532.459857,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.531416,IntersectionForward,1729486532.387105,1729486532.459857,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.564902,IntersectionForward,1729486532.453438,1729486532.532592,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.598339,IntersectionForward,1729486532.453438,1729486532.532592,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.631639,IntersectionForward,1729486532.527613,1729486532.596338,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.665126,IntersectionForward,1729486532.527613,1729486532.596338,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.698500,IntersectionForward,1729486532.590608,1729486532.596338,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.731895,IntersectionForward,1729486532.590608,1729486532.665513,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.765296,IntersectionForward,1729486532.660843,1729486532.665513,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.798677,IntersectionForward,1729486532.660843,1729486532.731878,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.832101,IntersectionForward,1729486532.725103,1729486532.731878,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.865526,IntersectionForward,1729486532.725103,1729486532.799206,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.898913,IntersectionForward,1729486532.725103,1729486532.799206,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.932443,IntersectionForward,1729486532.794039,1729486532.862843,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.965785,IntersectionForward,1729486532.794039,1729486532.931896,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486532.999242,IntersectionForward,1729486532.857302,1729486532.931896,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.032573,IntersectionForward,1729486532.926568,1729486532.996218,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.066206,IntersectionForward,1729486532.926568,1729486532.996218,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.099320,IntersectionForward,1729486532.991383,1729486533.061946,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.132660,IntersectionForward,1729486532.991383,1729486533.061946,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.166225,IntersectionForward,1729486533.057051,1729486533.061946,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.199685,IntersectionForward,1729486533.057051,1729486533.132970,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.233074,IntersectionForward,1729486533.057051,1729486533.132970,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.266431,IntersectionForward,1729486533.126774,1729486533.201360,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.299777,IntersectionForward,1729486533.126774,1729486533.201360,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.333157,IntersectionForward,1729486533.195054,1729486533.264358,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.366667,IntersectionForward,1729486533.195054,1729486533.264358,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.400084,IntersectionForward,1729486533.258654,1729486533.334518,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.433361,IntersectionForward,1729486533.258654,1729486533.334518,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.466843,IntersectionForward,1729486533.328055,1729486533.395766,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.500091,IntersectionForward,1729486533.328055,1729486533.395766,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.533719,IntersectionForward,1729486533.389402,1729486533.462652,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.567036,IntersectionForward,1729486533.389402,1729486533.462652,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.600339,IntersectionForward,1729486533.457367,1729486533.526555,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.633759,IntersectionForward,1729486533.457367,1729486533.594543,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.667078,IntersectionForward,1729486533.520752,1729486533.594543,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.700465,IntersectionForward,1729486533.589113,1729486533.662642,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.733869,IntersectionForward,1729486533.589113,1729486533.662642,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.767310,IntersectionForward,1729486533.657876,1729486533.726954,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.800705,IntersectionForward,1729486533.657876,1729486533.726954,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.834113,IntersectionForward,1729486533.721823,1729486533.726954,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.867687,IntersectionForward,1729486533.721823,1729486533.797223,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.900991,IntersectionForward,1729486533.721823,1729486533.797223,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.934315,IntersectionForward,1729486533.791589,1729486533.863231,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486533.967815,IntersectionForward,1729486533.791589,1729486533.926239,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.001134,IntersectionForward,1729486533.858065,1729486533.926239,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.034547,IntersectionForward,1729486533.920310,1729486533.997372,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.068047,IntersectionForward,1729486533.920310,1729486533.997372,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.101375,IntersectionForward,1729486533.990242,1729486534.061042,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.134759,IntersectionForward,1729486533.990242,1729486534.061042,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.168113,IntersectionForward,1729486534.055061,1729486534.126635,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.201493,IntersectionForward,1729486534.055061,1729486534.126635,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.234884,IntersectionForward,1729486534.120293,1729486534.194766,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.268329,IntersectionForward,1729486534.120293,1729486534.194766,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.301674,IntersectionForward,1729486534.187749,1729486534.263309,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.335147,IntersectionForward,1729486534.187749,1729486534.263309,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.368437,IntersectionForward,1729486534.257491,1729486534.328922,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.401847,IntersectionForward,1729486534.257491,1729486534.328922,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.435235,IntersectionForward,1729486534.323839,1729486534.390980,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.468759,IntersectionForward,1729486534.323839,1729486534.390980,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.502052,IntersectionForward,1729486534.385392,1729486534.390980,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.535471,IntersectionForward,1729486534.385392,1729486534.459453,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.569020,IntersectionForward,1729486534.454023,1729486534.526249,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.602450,IntersectionForward,1729486534.454023,1729486534.526249,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.635860,IntersectionForward,1729486534.520937,1729486534.594069,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.669305,IntersectionForward,1729486534.520937,1729486534.594069,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.702627,IntersectionForward,1729486534.588005,1729486534.594069,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.736035,IntersectionForward,1729486534.588005,1729486534.660518,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.769459,IntersectionForward,1729486534.655084,1729486534.725475,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.802845,IntersectionForward,1729486534.655084,1729486534.725475,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.836262,IntersectionForward,1729486534.719590,1729486534.796385,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.869666,IntersectionForward,1729486534.719590,1729486534.796385,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.903066,IntersectionForward,1729486534.719590,1729486534.796385,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.936490,IntersectionForward,1729486534.790021,1729486534.860965,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486534.969947,IntersectionForward,1729486534.790021,1729486534.860965,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.003189,IntersectionForward,1729486534.855003,1729486534.930386,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.036618,IntersectionForward,1729486534.921008,1729486534.996015,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.070122,IntersectionForward,1729486534.921008,1729486534.996015,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.103703,IntersectionForward,1729486534.921008,1729486534.996015,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.137007,IntersectionForward,1729486534.989776,1729486535.061420,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.170200,IntersectionForward,1729486535.055083,1729486535.061420,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.203657,IntersectionForward,1729486535.055083,1729486535.131653,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.236952,IntersectionForward,1729486535.123345,1729486535.194225,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.270619,IntersectionForward,1729486535.123345,1729486535.194225,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.303774,IntersectionForward,1729486535.123345,1729486535.194225,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.337161,IntersectionForward,1729486535.188990,1729486535.263190,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.370591,IntersectionForward,1729486535.255864,1729486535.263190,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.403915,IntersectionForward,1729486535.255864,1729486535.331243,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.437915,IntersectionForward,1729486535.326102,1729486535.395291,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.471374,IntersectionForward,1729486535.326102,1729486535.395291,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.504720,IntersectionForward,1729486535.389179,1729486535.462143,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.538211,IntersectionForward,1729486535.389179,1729486535.462143,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.571526,IntersectionForward,1729486535.456245,1729486535.528743,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.604903,IntersectionForward,1729486535.456245,1729486535.528743,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486535.638336,IntersectionForward,1729486535.524080,1729486535.592614,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
