time_stamp,data_value
1726037739.752124,0.490000
1726037739.762190,0.490000
1726037739.772257,0.480000
1726037739.782312,0.480000
1726037739.792378,0.480000
1726037739.802437,0.480000
1726037739.812495,0.480000
1726037739.822562,0.480000
1726037739.832630,0.480000
1726037739.842689,0.480000
1726037739.852749,0.490000
1726037739.862808,0.490000
1726037739.872889,1.080000
1726037739.882968,1.080000
1726037739.893044,2.100000
1726037739.903102,2.100000
1726037739.913164,2.870000
1726037739.923230,2.870000
1726037739.933297,4.150000
1726037739.943352,4.150000
1726037739.953408,4.390000
1726037739.963478,4.390000
1726037739.973536,4.710000
1726037739.983603,4.710000
1726037739.993659,4.500000
1726037740.003726,4.500000
1726037740.013791,4.290000
1726037740.023868,4.290000
1726037740.033939,4.140000
1726037740.044012,4.140000
1726037740.054072,4.170000
1726037740.064135,4.170000
1726037740.074191,4.220000
1726037740.084269,4.220000
1726037740.094324,4.320000
1726037740.104391,4.320000
1726037740.114449,4.330000
1726037740.124509,4.330000
1726037740.134591,4.280000
1726037740.144649,4.280000
1726037740.154701,4.240000
1726037740.164757,4.240000
1726037740.174836,4.240000
1726037740.184896,4.240000
1726037740.194953,4.250000
1726037740.205014,4.250000
1726037740.215091,4.250000
1726037740.225157,4.250000
1726037740.235209,2.770000
1726037740.245314,2.770000
1726037740.255368,2.370000
1726037740.265429,2.370000
1726037740.275497,2.460000
1726037740.285561,2.460000
1726037740.295618,2.980000
1726037740.305687,2.980000
1726037740.315759,3.420000
1726037740.325819,3.420000
1726037740.335882,4.390000
1726037740.345943,4.390000
1726037740.356040,5.290000
1726037740.366126,5.290000
1726037740.376179,5.920000
1726037740.386237,5.920000
1726037740.396295,5.730000
1726037740.406358,5.730000
1726037740.416463,5.410000
1726037740.426517,5.410000
1726037740.436610,5.100000
1726037740.446668,5.100000
1726037740.456724,4.980000
1726037740.466784,4.980000
1726037740.476851,5.050000
1726037740.486912,5.050000
1726037740.496973,5.190000
1726037740.507033,5.190000
1726037740.517087,5.260000
1726037740.527150,5.260000
1726037740.537213,5.240000
1726037740.547276,5.240000
1726037740.557336,5.170000
1726037740.567404,5.170000
1726037740.577462,5.160000
1726037740.587529,5.160000
1726037740.597651,5.170000
1726037740.607726,5.170000
1726037740.617785,5.210000
1726037740.627849,3.700000
1726037740.637933,3.700000
1726037740.647999,2.050000
1726037740.658065,2.050000
1726037740.668130,2.050000
1726037740.678190,0.370000
1726037740.688251,0.370000
1726037740.698328,-0.210000
1726037740.708387,-1.580000
1726037740.718449,-1.580000
1726037740.728509,-1.240000
1726037740.738591,-1.240000
1726037740.748651,-0.590000
1726037740.758773,-0.590000
1726037740.768799,0.570000
1726037740.778856,0.570000
1726037740.788922,0.570000
1726037740.798982,3.570000
1726037740.809077,4.770000
1726037740.819138,4.770000
1726037740.829196,5.290000
1726037740.839256,5.290000
1726037740.849315,6.110000
1726037740.859373,6.110000
1726037740.869452,5.740000
1726037740.879510,5.740000
1726037740.889567,5.260000
1726037740.899632,5.260000
1726037740.909689,4.780000
1726037740.919775,4.780000
1726037740.929849,4.500000
1726037740.939918,4.500000
1726037740.949977,4.600000
1726037740.960021,4.600000
1726037740.970071,4.820000
1726037740.980131,4.820000
1726037740.990191,4.920000
1726037741.000253,4.920000
1726037741.010322,5.050000
1726037741.020382,5.050000
1726037741.030443,4.970000
1726037741.040498,4.970000
1726037741.050789,4.920000
1726037741.060847,4.920000
1726037741.070903,4.910000
1726037741.080970,4.910000
1726037741.091041,4.920000
1726037741.101109,4.920000
1726037741.111176,4.940000
1726037741.121240,4.940000
1726037741.131296,3.420000
1726037741.141360,3.420000
1726037741.151426,2.950000
1726037741.161489,2.950000
1726037741.171545,0.610000
1726037741.181601,0.610000
1726037741.191668,0.570000
1726037741.201728,0.570000
1726037741.211782,0.270000
1726037741.221840,0.270000
1726037741.231902,2.160000
1726037741.241957,2.160000
1726037741.252030,5.070000
1726037741.262087,5.070000
1726037741.272173,6.720000
1726037741.282207,6.720000
1726037741.292286,8.830000
1726037741.302355,8.830000
1726037741.312419,9.520000
1726037741.322484,9.520000
1726037741.332543,8.800000
1726037741.342705,8.800000
1726037741.352743,7.800000
1726037741.362812,7.800000
1726037741.372867,6.850000
1726037741.382929,6.850000
