timestamp_seconds,car_pose_front_axle_x_meters,car_pose_front_axle_y_meters,car_pose_yaw_degrees
1726037762.802057,-178.719,163.175,-119.814
1726037762.813545,-178.740,163.136,-119.804
1726037762.823921,-178.761,163.098,-119.794
1726037762.833640,-178.782,163.059,-119.787
1726037762.833640,-178.782,163.059,-119.787
1726037762.862712,-178.846,162.944,-119.758
1726037762.871778,-178.868,162.906,-119.743
1726037762.882373,-178.889,162.868,-119.731
1726037762.892167,-178.910,162.829,-119.720
1726037762.902434,-178.931,162.791,-119.708
1726037762.913925,-178.953,162.752,-119.696
1726037762.923297,-178.974,162.714,-119.683
1726037762.933917,-178.996,162.676,-119.671
1726037762.943767,-179.017,162.637,-119.659
1726037762.953926,-179.038,162.599,-119.647
1726037762.962203,-179.059,162.560,-119.635
1726037762.972044,-179.080,162.522,-119.622
1726037762.982184,-179.102,162.483,-119.614
1726037762.992411,-179.123,162.445,-119.603
1726037763.002403,-179.144,162.406,-119.590
1726037763.002403,-179.144,162.406,-119.590
1726037763.023458,-179.187,162.329,-119.572
1726037763.033745,-179.208,162.291,-119.561
1726037763.033745,-179.208,162.291,-119.561
1726037763.053576,-179.313,162.092,-119.542
1726037763.062532,-179.334,162.053,-119.534
1726037763.072223,-179.355,162.015,-119.529
1726037763.081923,-179.376,161.976,-119.520
1726037763.092461,-179.397,161.938,-119.516
1726037763.102305,-179.418,161.899,-119.509
1726037763.113723,-179.439,161.861,-119.503
1726037763.123554,-179.460,161.822,-119.503
1726037763.133379,-179.481,161.784,-119.498
1726037763.143643,-179.502,161.746,-119.499
1726037763.153736,-179.523,161.707,-119.496
1726037763.162244,-179.544,161.669,-119.494
1726037763.162244,-179.544,161.669,-119.494
1726037763.182123,-179.586,161.592,-119.495
1726037763.192224,-179.607,161.554,-119.500
1726037763.202438,-179.628,161.516,-119.503
1726037763.213645,-179.649,161.478,-119.508
1726037763.223862,-179.670,161.440,-119.515
1726037763.233166,-179.691,161.401,-119.515
1726037763.243779,-179.712,161.363,-119.522
1726037763.253565,-179.733,161.325,-119.530
1726037763.262607,-179.754,161.287,-119.537
1726037763.272545,-179.775,161.249,-119.544
1726037763.282196,-179.797,161.211,-119.550
1726037763.292109,-179.818,161.173,-119.556
1726037763.302421,-179.839,161.135,-119.561
1726037763.313738,-179.860,161.097,-119.566
1726037763.323553,-179.881,161.059,-119.571
1726037763.333782,-179.902,161.021,-119.570
1726037763.343241,-179.924,160.983,-119.573
1726037763.353802,-179.945,160.945,-119.573
1726037763.362364,-179.966,160.907,-119.566
1726037763.372167,-179.987,160.869,-119.561
1726037763.382329,-180.008,160.830,-119.553
1726037763.391906,-180.029,160.792,-119.546
1726037763.402422,-180.050,160.754,-119.537
1726037763.413613,-180.071,160.716,-119.524
1726037763.423725,-180.092,160.678,-119.512
1726037763.433918,-180.113,160.640,-119.497
1726037763.443306,-180.134,160.602,-119.484
1726037763.453803,-180.155,160.563,-119.471
1726037763.462369,-180.175,160.525,-119.456
1726037763.472388,-180.196,160.487,-119.444
1726037763.482246,-180.217,160.449,-119.429
1726037763.482246,-180.217,160.449,-119.429
1726037763.502086,-180.259,160.373,-119.405
1726037763.514341,-180.280,160.335,-119.393
1726037763.525164,-180.300,160.297,-119.382
1726037763.536566,-180.328,160.258,-119.372
1726037763.543751,-180.349,160.220,-119.364
1726037763.553191,-180.370,160.182,-119.356
1726037763.562353,-180.390,160.144,-119.350
1726037763.572303,-180.411,160.106,-119.345
1726037763.582378,-180.432,160.068,-119.339
1726037763.592308,-180.453,160.031,-119.338
1726037763.602044,-180.474,159.993,-119.334
1726037763.613728,-180.494,159.955,-119.332
1726037763.623699,-180.515,159.917,-119.330
1726037763.633884,-180.536,159.879,-119.328
1726037763.643595,-180.557,159.841,-119.328
1726037763.653342,-180.577,159.804,-119.326
1726037763.662520,-180.598,159.766,-119.325
1726037763.672407,-180.618,159.728,-119.323
1726037763.672407,-180.618,159.728,-119.323
1726037763.692410,-180.659,159.652,-119.319
1726037763.702057,-180.680,159.614,-119.315
1726037763.713593,-180.700,159.576,-119.313
1726037763.723752,-180.721,159.538,-119.309
1726037763.733585,-180.741,159.501,-119.303
1726037763.743773,-180.762,159.463,-119.299
1726037763.753667,-180.782,159.425,-119.292
1726037763.762089,-180.802,159.387,-119.285
1726037763.772276,-180.823,159.349,-119.278
1726037763.782432,-180.843,159.311,-119.270
1726037763.792404,-180.864,159.273,-119.261
1726037763.802231,-180.884,159.235,-119.252
1726037763.813487,-180.905,159.197,-119.243
1726037763.823655,-180.925,159.159,-119.235
1726037763.833786,-180.946,159.121,-119.225
1726037763.844062,-180.966,159.083,-119.215
1726037763.853746,-180.986,159.046,-119.207
1726037763.862303,-181.007,159.008,-119.196
1726037763.872324,-181.027,158.970,-119.188
1726037763.882423,-181.048,158.932,-119.178
1726037763.892285,-181.068,158.895,-119.169
1726037763.902422,-181.089,158.857,-119.162
1726037763.913260,-181.109,158.819,-119.152
1726037763.923711,-181.130,158.782,-119.144
1726037763.933562,-181.150,158.744,-119.136
1726037763.943745,-181.171,158.707,-119.128
1726037763.953539,-181.191,158.669,-119.121
1726037763.962382,-181.211,158.632,-119.113
1726037763.972025,-181.232,158.594,-119.106
1726037763.982235,-181.252,158.556,-119.099
1726037763.992402,-181.272,158.519,-119.091
1726037764.002256,-181.293,158.481,-119.085
1726037764.014868,-181.313,158.444,-119.077
1726037764.023546,-181.333,158.406,-119.071
1726037764.033806,-181.353,158.368,-119.062
1726037764.046710,-181.428,158.197,-119.053
1726037764.053917,-181.448,158.159,-119.045
1726037764.053917,-181.448,158.159,-119.045
1726037764.071801,-181.488,158.084,-119.030
1726037764.082381,-181.508,158.046,-119.022
1726037764.092260,-181.528,158.009,-119.015
1726037764.102376,-181.547,157.971,-119.006
1726037764.113743,-181.567,157.933,-118.998
1726037764.113743,-181.567,157.933,-118.998
1726037764.133742,-181.607,157.858,-118.983
1726037764.133742,-181.607,157.858,-118.983
1726037764.153913,-181.646,157.783,-118.969
1726037764.172366,-181.686,157.708,-118.956
1726037764.181880,-181.706,157.670,-118.948
1726037764.181880,-181.706,157.670,-118.948
1726037764.192455,-181.725,157.633,-118.942
1726037764.202206,-181.745,157.595,-118.934
1726037764.213914,-181.765,157.558,-118.929
1726037764.223725,-181.784,157.520,-118.923
